id,name,version,layout,released_at,image_uris,cost,inkwell,ink,type,classifications,text,keywords,move_cost,strength,willpower,lore,rarity,illustrators,collector_number,lang,flavor_text,tcgplayer_id,legalities,set,prices
crd_9939fa3d69c24dc1ba7479c32d541229,Julieta Madrigal,Excellent Cook,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_9939fa3d69c24dc1ba7479c32d541229.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_9939fa3d69c24dc1ba7479c32d541229.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_9939fa3d69c24dc1ba7479c32d541229.avif?1716052430'}}",3,True,Amber,['Character'],"['Storyborn', 'Mentor', 'Madrigal']","SIGNATURE RECIPE When you play this character, you may remove up to 2 damage from chosen character. If you removed damage this way, you may draw a card.",[],,1.0,4.0,1.0,Uncommon,['Cristian Romero'],13,en,"""Eat this, mi amor.""",543897,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.11', 'usd_foil': '0.7'}"
crd_9002164290424cb1911b9817cf1abf95,Max,Loyal Sheepdog,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_9002164290424cb1911b9817cf1abf95.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_9002164290424cb1911b9817cf1abf95.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_9002164290424cb1911b9817cf1abf95.avif?1716052430'}}",3,True,Amber,['Character'],"['Storyborn', 'Ally']","HERE BOY If you have a character named Prince Eric in play, you pay 1 {I} less to play this character.",[],,4.0,3.0,1.0,Common,['Stefano Zanchi'],14,en,,550558,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.03', 'usd_foil': '0.12'}"
crd_74dbff9983194285973b48e74a2c3f90,Mickey Mouse,Leader of the Band,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_74dbff9983194285973b48e74a2c3f90.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_74dbff9983194285973b48e74a2c3f90.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_74dbff9983194285973b48e74a2c3f90.avif?1716052430'}}",4,True,Amber,['Character'],"['Storyborn', 'Hero']","Support (Whenever this character quests, you may add their {S} to another chosen character's {S} this turn.)
STRIKE UP THE MUSIC When you play this character, chosen character gains Support this turn.",['Support'],,2.0,5.0,1.0,Uncommon,['Filipe Laurentino'],15,en,,549522,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.06', 'usd_foil': '0.32'}"
crd_a8b84c38955448fc8e9851870f2829de,Mickey Mouse,Musketeer Captain,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_a8b84c38955448fc8e9851870f2829de.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_a8b84c38955448fc8e9851870f2829de.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_a8b84c38955448fc8e9851870f2829de.avif?1716052430'}}",7,False,Amber,['Character'],"['Floodborn', 'Hero', 'Musketeer', 'Captain']","Shift 5 (You may pay 5 {I} to play this on top of one of your characters named Mickey Mouse.)
Bodyguard, Support
MUSKETEERS UNITED When you play this character, if you used Shift to play him, you may draw a card for each character with Bodyguard you have in play.","['Bodyguard', 'Shift']",,3.0,6.0,2.0,Legendary,['Jochem van Goor'],16,en,,549534,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '1.14', 'usd_foil': '3.18'}"
crd_e04ecf128d0b4bd59c3764ab5bcb978c,Minnie Mouse,Musketeer Champion,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_e04ecf128d0b4bd59c3764ab5bcb978c.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_e04ecf128d0b4bd59c3764ab5bcb978c.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_e04ecf128d0b4bd59c3764ab5bcb978c.avif?1716052430'}}",5,False,Amber,['Character'],"['Dreamborn', 'Hero', 'Musketeer']","Bodyguard (This character may enter play exerted. An opposing character who challenges one of your characters must choose one with Bodyguard if able.)
DRAMATIC ENTRANCE When you play this character, banish chosen opposing character with 5 {S} or more.",['Bodyguard'],,1.0,5.0,2.0,Super_rare,['Leonardo Giammichele'],17,en,,548611,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.15', 'usd_foil': '0.72'}"
crd_0f2a801e619f4b5eba26e139a30e49ef,Mirabel Madrigal,Gift of the Family,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_0f2a801e619f4b5eba26e139a30e49ef.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_0f2a801e619f4b5eba26e139a30e49ef.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_0f2a801e619f4b5eba26e139a30e49ef.avif?1716052430'}}",5,False,Amber,['Character'],"['Dreamborn', 'Hero', 'Madrigal']","Support (Whenever this character quests, you may add their {S} to another chosen character's {S} this turn.)
SAVING THE MIRACLE Whenever this character quests, your other Madrigal characters get +1 {L} this turn.",['Support'],,3.0,5.0,2.0,Super_rare,['Aubrey Archer'],18,en,,543898,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.18', 'usd_foil': '0.34'}"
crd_42b2c061d90345869820c14b4bad81ee,Mirabel Madrigal,Prophecy Finder,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_42b2c061d90345869820c14b4bad81ee.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_42b2c061d90345869820c14b4bad81ee.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_42b2c061d90345869820c14b4bad81ee.avif?1716052430'}}",2,True,Amber,['Character'],"['Storyborn', 'Hero', 'Madrigal']","Support (Whenever this character quests, you may add their {S} to another chosen character's {S} this turn.)",['Support'],,2.0,2.0,1.0,Common,['Samanta Erdini'],19,en,"""Why would Bruno break this prophecy? Could it be something dangerous? We have to find out!""",549248,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.03', 'usd_foil': '0.2'}"
crd_e621d41552194ed9819082de86d7d7fa,Pluto,Rescue Dog,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_e621d41552194ed9819082de86d7d7fa.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_e621d41552194ed9819082de86d7d7fa.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_e621d41552194ed9819082de86d7d7fa.avif?1716052430'}}",5,True,Amber,['Character'],"['Storyborn', 'Ally']","TO THE RESCUE When you play this character, you may remove up to 3 damage from one of your characters.",[],,4.0,5.0,2.0,Common,['Kenneth Anderson'],20,en,"When you need help, it's its head what you want to see first.",550559,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.09', 'usd_foil': '0.13'}"
crd_59c6d7badfc34295857ca0743b40ceca,Prince Eric,Seafaring Prince,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_59c6d7badfc34295857ca0743b40ceca.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_59c6d7badfc34295857ca0743b40ceca.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_59c6d7badfc34295857ca0743b40ceca.avif?1716052430'}}",3,True,Amber,['Character'],"['Dreamborn', 'Hero', 'Prince']",Bodyguard (This character may enter play exerted. An opposing character who challenges one of your characters must choose a character with Bodyguard if able.),['Bodyguard'],,3.0,3.0,1.0,Common,['Linh Dang'],21,en,,550560,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.04', 'usd_foil': '0.14'}"
crd_58e889f440504f44b3283ed76f3f54a4,Prince Eric,Ursula's Groom,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_58e889f440504f44b3283ed76f3f54a4.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_58e889f440504f44b3283ed76f3f54a4.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_58e889f440504f44b3283ed76f3f54a4.avif?1716052430'}}",6,True,Amber,['Character'],"['Floodborn', 'Hero', 'Prince']","Shift 4 (You may pay 4 {I} to play this on top of one of your characters named Prince Eric.)
UNDER VANESSA'S SPELL While you have a character named Ursula in play, this character gains Bodyguard and gets +2 {W}. (An opposing character who challenges one of your characters must choose one with Bodyguard if able.)",['Shift'],,5.0,5.0,2.0,Uncommon,['Lisanne Koeteeuw'],22,en,,550561,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.06', 'usd_foil': '0.29'}"
crd_8f1fc76631484555b4722899212d5625,Stitch,Alien Dancer,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_8f1fc76631484555b4722899212d5625.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_8f1fc76631484555b4722899212d5625.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_8f1fc76631484555b4722899212d5625.avif?1716052430'}}",2,True,Amber,['Character'],"['Storyborn', 'Hero', 'Alien']",,[],,2.0,3.0,1.0,Common,['Aisha Durmagambetova'],23,en,"Moving to the beat of the music, he begins to understand the true meaning of ohana and her place in the family he has found.",550562,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.08', 'usd_foil': '0.18'}"
crd_982da8b7486a480fac3fd751a353a4eb,Ursula,Eric's Bride,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_982da8b7486a480fac3fd751a353a4eb.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_982da8b7486a480fac3fd751a353a4eb.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_982da8b7486a480fac3fd751a353a4eb.avif?1716052430'}}",4,False,Amber,['Character'],"['Floodborn', 'Villain', 'Princess', 'Sorcerer']","Shift: Discard a song card (You may discard a song card to play this on top of one of your characters named Ursula.)
VANESSA'S DESIGN Whenever this character quests, chosen opponent reveals their hand and discards a non-character card of your choice.",['Shift'],,2.0,4.0,2.0,Rare,['Lisanne Koteeuw'],24,en,,547763,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.23', 'usd_foil': '1.05'}"
crd_a7946badda8f45c59504dc3df868ac26,Ursula,Vanessa,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_a7946badda8f45c59504dc3df868ac26.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_a7946badda8f45c59504dc3df868ac26.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_a7946badda8f45c59504dc3df868ac26.avif?1716052430'}}",2,True,Amber,['Character'],"['Storyborn', 'Villain', 'Sorcerer']",Singer 4 (This character counts as cost 4 to sing songs.),['Singer'],,1.0,4.0,1.0,Common,['Angela Simpson'],25,en,This magic will certainly do the trick.,549519,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.11', 'usd_foil': '0.45'}"
crd_c7bbb74e75664ffc99444f764f2375f0,Bruno's Return,,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_c7bbb74e75664ffc99444f764f2375f0.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_c7bbb74e75664ffc99444f764f2375f0.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_c7bbb74e75664ffc99444f764f2375f0.avif?1716052430'}}",2,False,Amber,['Action'],,Return a character card from your discard to your hand. Then remove up to 2 damage from chosen character.,[],,,,,Uncommon,['Cristian Romero'],26,en,"""I feel like I missed something important.""",548206,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.07', 'usd_foil': '0.27'}"
crd_258d12e6617d4e648d73be028f191b40,First Aid,,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_258d12e6617d4e648d73be028f191b40.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_258d12e6617d4e648d73be028f191b40.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_258d12e6617d4e648d73be028f191b40.avif?1716052430'}}",1,True,Amber,['Action'],,Remove up to 1 damage from each of your characters.,[],,,,,Common,['Gonzalo Kenny'],27,en,"""There, now–isn't that better?""",550563,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.04', 'usd_foil': '0.12'}"
crd_5b7424c24743452289505b89cdf16f9b,Look at This Family,,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_5b7424c24743452289505b89cdf16f9b.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_5b7424c24743452289505b89cdf16f9b.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_5b7424c24743452289505b89cdf16f9b.avif?1716052430'}}",7,True,Amber,"['Action', 'Song']",,"Sing Together 7 (Any number of your or your teammates' characters with total cost 7 or more may {E} to sing this song for free.)
Look at the top 5 cards of your deck. You may reveal up to 2 character cards and put them into your hand. Put the rest on the bottom of your deck in any order.",['Sing Together'],,,,,Rare,['Giulia Riva'],28,en,,547845,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.21', 'usd_foil': '0.74'}"
crd_29586917a2974607a3961531ff425f4f,Lost in the Woods,,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_29586917a2974607a3961531ff425f4f.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_29586917a2974607a3961531ff425f4f.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_29586917a2974607a3961531ff425f4f.avif?1716052430'}}",4,True,Amber,"['Action', 'Song']",,"(A character with cost 4 or more can {E} to sing this song for free.)
All opposing characters get -2 {S} until the start of your next turn.",[],,,,,Uncommon,['Ellie Horie'],29,en,"I'm left behind, wondering if I should follow",547770,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.04', 'usd_foil': '0.23'}"
crd_9f0c12874b204c0f99d48aa7ddb68c51,Sign the Scroll,,normal,2024-05-17,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_9f0c12874b204c0f99d48aa7ddb68c51.avif?1716052430', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_9f0c12874b204c0f99d48aa7ddb68c51.avif?1716052430', 'large': 'https://cards.lorcast.io/card/digital/large/crd_9f0c12874b204c0f99d48aa7ddb68c51.avif?1716052430'}}",3,False,Amber,['Action'],,"Each opponent may choose and discard a card. For each opponent who doesn't, you gain 2 lore.",[],,,,,Uncommon,['Mariana Moreno Ayala'],30,en,,547681,{'core': 'legal'},"{'id': 'set_8f4cbf5aef324eb295c4add5673e684f', 'code': '4', 'name': ""Ursula's Return""}","{'usd': '0.06', 'usd_foil': '0.21'}"
